Compound,0.02 V,0.1 V,0.5 V,1 V,5 V
10⁴ (CFU/ml),-1.44376e-06,-1.50004e-06,3.00256e-06,2.05523e-05,-0.000221907
10⁴ (CFU/ml),-1.42474e-06,-1.45516e-06,3.32606e-06,2.28265e-05,-0.000201719
10⁴ (CFU/ml),-1.4255e-06,-1.41904e-06,3.67326e-06,2.45527e-05,-0.00017986
10⁴ (CFU/ml),-1.41219e-06,-1.37112e-06,3.9368e-06,2.56473e-05,-0.000154529
10⁴ (CFU/ml),-1.41865e-06,-1.33385e-06,4.18221e-06,2.61702e-05,-0.000130877
10⁴ (CFU/ml),-1.41295e-06,-1.28365e-06,4.37603e-06,2.61089e-05,-0.000106439
10⁴ (CFU/ml),-1.4042e-06,-1.2536e-06,4.53219e-06,2.57449e-05,-7.54214e-05
10⁴ (CFU/ml),-1.40839e-06,-1.20911e-06,4.71904e-06,2.52025e-05,-2.55781e-05
10⁴ (CFU/ml),-1.38823e-06,-1.16385e-06,4.90589e-06,2.45318e-05,4.96341e-05
10⁴ (CFU/ml),-1.38291e-06,-1.14332e-06,5.11087e-06,2.36729e-05,0.000148089
10⁴ (CFU/ml),-1.36047e-06,-1.10719e-06,5.24891e-06,2.26229e-05,0.000235678
10⁴ (CFU/ml),-1.34678e-06,-1.07563e-06,5.39253e-06,2.13568e-05,0.000298895
10⁴ (CFU/ml),-1.33651e-06,-1.04558e-06,5.48316e-06,1.99959e-05,0.000325263
10⁴ (CFU/ml),-1.33118e-06,-1.022e-06,5.61284e-06,1.86085e-05,0.00033196
10⁴ (CFU/ml),-1.32472e-06,-9.85498e-07,5.73554e-06,1.74316e-05,0.00029512
10⁴ (CFU/ml),-1.30989e-06,-9.41004e-07,5.91263e-06,1.64263e-05,0.000225118
10⁴ (CFU/ml),-1.30722e-06,-9.17046e-07,6.06741e-06,1.575e-05,0.000164016
10⁴ (CFU/ml),-1.30418e-06,-8.76736e-07,6.24868e-06,1.53317e-05,0.000140073
10⁴ (CFU/ml),-1.28631e-06,-8.37947e-07,6.3686e-06,1.51769e-05,0.00015668
10⁴ (CFU/ml),-1.29315e-06,-7.90411e-07,6.47597e-06,1.51267e-05,0.000181942
10⁴ (CFU/ml),-1.28745e-06,-7.46678e-07,6.54429e-06,1.51253e-05,0.00022182
10⁴ (CFU/ml),-1.27566e-06,-7.10551e-07,6.66839e-06,1.52787e-05,0.000273959
10⁴ (CFU/ml),-1.26691e-06,-6.63395e-07,6.78134e-06,1.55395e-05,0.000340163
10⁴ (CFU/ml),-1.2749e-06,-6.38296e-07,6.83712e-06,1.59229e-05,0.000425544
10⁴ (CFU/ml),-1.26349e-06,-5.87718e-07,6.81898e-06,1.63761e-05,0.000532059
10⁴ (CFU/ml),-1.26539e-06,-5.72127e-07,6.76181e-06,1.69157e-05,0.000644838
10⁴ (CFU/ml),-1.25969e-06,-5.40943e-07,6.79249e-06,1.75739e-05,0.000742489
10⁴ (CFU/ml),-1.24181e-06,-4.97591e-07,6.78552e-06,1.83003e-05,0.00081453
10⁴ (CFU/ml),-1.23421e-06,-4.80478e-07,6.79807e-06,1.90714e-05,0.000868634
10⁴ (CFU/ml),-1.23078e-06,-4.47773e-07,6.77994e-06,1.99248e-05,0.000918305
10⁴ (CFU/ml),-1.22051e-06,-4.32182e-07,6.766e-06,2.08548e-05,0.000970239
10⁴ (CFU/ml),-1.21861e-06,-3.97576e-07,6.8385e-06,2.18574e-05,0.00102
10⁴ (CFU/ml),-1.22964e-06,-3.65632e-07,6.87614e-06,2.29102e-05,0.00107
10⁴ (CFU/ml),-1.22964e-06,-3.35589e-07,7.02674e-06,2.39936e-05,0.00111
10⁴ (CFU/ml),-1.21481e-06,-2.93377e-07,7.12853e-06,2.52095e-05,0.00116
10⁴ (CFU/ml),-1.2053e-06,-2.69039e-07,7.30701e-06,2.64268e-05,0.00119
10⁴ (CFU/ml),-1.20074e-06,-2.21123e-07,7.44227e-06,2.77026e-05,0.00122
10⁴ (CFU/ml),-1.19351e-06,-1.87658e-07,7.57334e-06,2.89925e-05,0.00125
10⁴ (CFU/ml),-1.20416e-06,-1.69024e-07,7.66676e-06,3.03492e-05,0.00126
10⁴ (CFU/ml),-1.21139e-06,-1.17685e-07,7.84803e-06,3.17296e-05,0.00126
10⁴ (CFU/ml),-1.19998e-06,-8.57409e-08,7.97214e-06,3.31101e-05,0.00125
10⁴ (CFU/ml),-1.20835e-06,-4.20078e-08,8.10879e-06,3.4517e-05,0.00124
10⁴ (CFU/ml),-1.20759e-06,9.64365e-10,8.17571e-06,3.59714e-05,0.00123
10⁴ (CFU/ml),-1.19922e-06,4.92605e-08,8.27611e-06,3.74313e-05,0.00122
10⁴ (CFU/ml),-1.1958e-06,8.15846e-08,8.34583e-06,3.8887e-05,0.00122
10⁴ (CFU/ml),-1.1977e-06,1.13529e-07,8.41276e-06,4.03553e-05,0.00121
10⁴ (CFU/ml),-1.1996e-06,1.45853e-07,8.49642e-06,4.18933e-05,0.00121
10⁴ (CFU/ml),-1.19846e-06,1.86543e-07,8.61355e-06,4.34564e-05,0.0012
10⁴ (CFU/ml),-1.19428e-06,2.15065e-07,8.72231e-06,4.4979e-05,0.0012
10⁴ (CFU/ml),-1.17412e-06,2.57656e-07,8.84362e-06,4.65714e-05,0.00121
10⁴ (CFU/ml),-1.15244e-06,2.86178e-07,8.93565e-06,4.81736e-05,0.00121
10⁴ (CFU/ml),-1.16651e-06,3.26108e-07,9.08067e-06,4.99361e-05,0.00122
10⁴ (CFU/ml),-1.14902e-06,3.49685e-07,9.20896e-06,5.18338e-05,0.00124
10⁴ (CFU/ml),-1.12963e-06,3.71742e-07,9.33863e-06,5.39617e-05,0.00126
10⁴ (CFU/ml),-1.13989e-06,4.01404e-07,9.46273e-06,5.62569e-05,0.0013
10⁴ (CFU/ml),-1.13533e-06,4.43236e-07,9.61193e-06,5.87584e-05,0.00135
10⁴ (CFU/ml),-1.13039e-06,4.83927e-07,9.78065e-06,6.1575e-05,0.00141
10⁴ (CFU/ml),-1.11784e-06,5.24998e-07,9.92566e-06,6.4704e-05,0.00149
10⁴ (CFU/ml),-1.11632e-06,5.57702e-07,1.00916e-05,6.78985e-05,0.00158
10⁴ (CFU/ml),-1.12734e-06,5.9573e-07,1.02798e-05,7.09647e-05,0.00167
10⁴ (CFU/ml),-1.13191e-06,6.33379e-07,1.05043e-05,7.35192e-05,0.00178
10⁴ (CFU/ml),-1.14065e-06,6.75971e-07,1.07358e-05,7.54226e-05,0.0019
10⁴ (CFU/ml),-1.1281e-06,7.12098e-07,1.09673e-05,7.55983e-05,0.00202
10⁴ (CFU/ml),-1.1167e-06,7.71043e-07,1.12057e-05,7.52622e-05,0.00218
10⁴ (CFU/ml),-1.12202e-06,8.02987e-07,1.14232e-05,7.48118e-05,0.00235
10⁴ (CFU/ml),-1.11594e-06,8.41396e-07,1.17007e-05,7.5403e-05,0.00253
10⁴ (CFU/ml),-1.09198e-06,8.76762e-07,1.19629e-05,7.61448e-05,0.00268
10⁴ (CFU/ml),-1.08057e-06,9.09467e-07,1.22836e-05,7.69619e-05,0.00282
10⁴ (CFU/ml),-1.0897e-06,9.38368e-07,1.25471e-05,7.77889e-05,0.00296
10⁴ (CFU/ml),-1.08057e-06,9.71073e-07,1.28148e-05,7.87022e-05,0.0031
10⁴ (CFU/ml),-1.0722e-06,1.01176e-06,1.30449e-05,7.9543e-05,0.00324
10⁴ (CFU/ml),-1.06194e-06,1.04181e-06,1.32289e-05,8.03908e-05,0.00338
10⁴ (CFU/ml),-1.04863e-06,1.0593e-06,1.32387e-05,8.12637e-05,0.00356
10⁴ (CFU/ml),-1.04977e-06,1.09086e-06,1.32541e-05,8.21213e-05,0.00375
10⁴ (CFU/ml),-1.05661e-06,1.10341e-06,1.32931e-05,8.30123e-05,0.00395
10⁴ (CFU/ml),-1.05205e-06,1.14144e-06,1.34786e-05,8.38168e-05,0.00413
10⁴ (CFU/ml),-1.0433e-06,1.16464e-06,1.36375e-05,8.46492e-05,0.0043
10⁴ (CFU/ml),-1.05623e-06,1.19772e-06,1.38243e-05,8.54663e-05,0.00447
10⁴ (CFU/ml),-1.06878e-06,1.23765e-06,1.40851e-05,8.6381e-05,0.00463
10⁴ (CFU/ml),-1.05699e-06,1.26617e-06,1.43472e-05,8.73417e-05,0.0048
10⁴ (CFU/ml),-1.04292e-06,1.27986e-06,1.4654e-05,8.83457e-05,0.00497
10⁴ (CFU/ml),-1.02657e-06,1.29279e-06,1.48436e-05,8.93175e-05,0.00514
10⁴ (CFU/ml),-1.03075e-06,1.31105e-06,1.5089e-05,9.03968e-05,0.00532
10⁴ (CFU/ml),-1.03303e-06,1.33044e-06,1.5308e-05,9.15012e-05,0.00551
10⁴ (CFU/ml),-1.02162e-06,1.34489e-06,1.56064e-05,9.27199e-05,0.00571
10⁴ (CFU/ml),-1.01326e-06,1.35022e-06,1.59382e-05,9.39051e-05,0.00592
10⁴ (CFU/ml),-1.01402e-06,1.34756e-06,1.62799e-05,9.51363e-05,0.00614
10⁴ (CFU/ml),-1.00147e-06,1.35022e-06,1.66117e-05,9.63731e-05,0.00637
10⁴ (CFU/ml),-9.95005e-07,1.33273e-06,1.69073e-05,9.76574e-05,0.0066
10⁴ (CFU/ml),-9.80554e-07,1.32664e-06,1.71569e-05,9.89417e-05,0.00682
10⁴ (CFU/ml),-9.83216e-07,1.3274e-06,1.74135e-05,0.000100215,0.00703
10⁴ (CFU/ml),-9.79793e-07,1.33653e-06,1.76533e-05,0.000101383,0.00726
10⁴ (CFU/ml),-9.81695e-07,1.34832e-06,1.80047e-05,0.000102567,0.00749
10⁴ (CFU/ml),-9.74469e-07,1.36391e-06,1.83672e-05,0.000103659,0.00772
10⁴ (CFU/ml),-9.60779e-07,1.38673e-06,1.87144e-05,0.000104773,0.00793
10⁴ (CFU/ml),-9.58497e-07,1.39357e-06,1.90393e-05,0.000105806,0.00815
10⁴ (CFU/ml),-9.65343e-07,1.41144e-06,1.93754e-05,0.000106824,0.00837
10⁴ (CFU/ml),-9.50892e-07,1.42704e-06,1.97658e-05,0.000107829,0.00862
10⁴ (CFU/ml),-9.45187e-07,1.44301e-06,2.01353e-05,0.000108845,0.00888
10⁴ (CFU/ml),-9.47469e-07,1.4605e-06,2.0516e-05,0.000109812,0.00917
10⁴ (CFU/ml),-9.44047e-07,1.47419e-06,2.09036e-05,0.000110798,0.00947
10⁴ (CFU/ml),-9.38723e-07,1.4932e-06,2.12773e-05,0.000111794,0.00978
10⁴ (CFU/ml),-9.36061e-07,1.51298e-06,2.1658e-05,0.000112823,0.01008
10⁴ (CFU/ml),-9.38342e-07,1.52895e-06,2.20136e-05,0.000113876,0.01035
10⁴ (CFU/ml),-9.40244e-07,1.54036e-06,2.23886e-05,0.000114955,0.01065
10⁴ (CFU/ml),-9.353e-07,1.55177e-06,2.27721e-05,0.000116072,0.01097
10⁴ (CFU/ml),-9.24272e-07,1.57497e-06,2.31793e-05,0.000117251,0.01129
10⁴ (CFU/ml),-9.14385e-07,1.59246e-06,2.36255e-05,0.000118473,0.0116
10⁴ (CFU/ml),-9.17427e-07,1.62136e-06,2.40591e-05,0.000119779,0.01189
10⁴ (CFU/ml),-9.17807e-07,1.64608e-06,2.45263e-05,0.000121147,0.01219
10⁴ (CFU/ml),-9.14765e-07,1.69247e-06,2.49125e-05,0.00012255,0.0125
10⁴ (CFU/ml),-9.12863e-07,1.71719e-06,2.53476e-05,0.000124056,0.0128
10⁴ (CFU/ml),-9.0868e-07,1.74305e-06,2.57477e-05,0.000125528,0.0131
10⁴ (CFU/ml),-9.16666e-07,1.75636e-06,2.62051e-05,0.000127076,0.01339
10⁴ (CFU/ml),-8.96131e-07,1.75066e-06,2.66373e-05,0.000124425,0.01367
10⁴ (CFU/ml),-8.86243e-07,1.74876e-06,2.70696e-05,0.000118121,0.01395
10⁴ (CFU/ml),-8.79398e-07,1.7305e-06,2.75004e-05,0.00010843,0.01424
10⁴ (CFU/ml),-8.80919e-07,1.71073e-06,2.72718e-05,9.99498e-05,0.01455
10⁴ (CFU/ml),-8.79778e-07,1.66776e-06,2.64226e-05,9.24006e-05,0.01468
10⁴ (CFU/ml),-8.80539e-07,1.63923e-06,2.5031e-05,8.56657e-05,0.01466
10⁴ (CFU/ml),-8.90807e-07,1.58828e-06,2.36896e-05,7.9575e-05,0.01445
10⁴ (CFU/ml),-9.04117e-07,1.53199e-06,2.24821e-05,7.40254e-05,0.01424
10⁴ (CFU/ml),-9.07159e-07,1.46278e-06,2.13665e-05,6.89749e-05,0.01402
10⁴ (CFU/ml),-9.11722e-07,1.38901e-06,2.03765e-05,6.43079e-05,0.0138
10⁴ (CFU/ml),-9.04497e-07,1.32474e-06,1.95092e-05,5.99602e-05,0.01359
10⁴ (CFU/ml),-9.15145e-07,1.26655e-06,1.86336e-05,5.59528e-05,0.01339
10⁴ (CFU/ml),-9.28455e-07,1.19848e-06,1.78472e-05,5.21503e-05,0.01318
10⁴ (CFU/ml),-9.41385e-07,1.14068e-06,1.70551e-05,4.85584e-05,0.01298
10⁴ (CFU/ml),-9.56216e-07,1.07261e-06,1.63384e-05,4.49135e-05,0.01277
10⁴ (CFU/ml),-9.68385e-07,1.04751e-06,1.56594e-05,4.13676e-05,0.01257
10⁴ (CFU/ml),-9.74469e-07,9.90467e-07,1.5004e-05,3.79235e-05,0.01236
10⁴ (CFU/ml),-9.70667e-07,9.39128e-07,1.43793e-05,3.47331e-05,0.01214
10⁴ (CFU/ml),-9.60399e-07,8.80564e-07,1.37881e-05,3.17296e-05,0.01192
10⁴ (CFU/ml),-9.78272e-07,8.33409e-07,1.32206e-05,2.90008e-05,0.0117
10⁴ (CFU/ml),-9.79413e-07,7.83971e-07,1.26754e-05,2.64853e-05,0.01148
10⁴ (CFU/ml),-9.93103e-07,7.43281e-07,1.21692e-05,2.41609e-05,0.01126
10⁴ (CFU/ml),-1.00299e-06,6.97646e-07,1.17035e-05,2.2001e-05,0.01104
10⁴ (CFU/ml),-1.01478e-06,6.53534e-07,1.12392e-05,2.00782e-05,0.01081
10⁴ (CFU/ml),-1.02543e-06,6.11322e-07,1.08083e-05,1.83422e-05,0.01059
10⁴ (CFU/ml),-1.03379e-06,5.65307e-07,1.03607e-05,1.67386e-05,0.01038
10⁴ (CFU/ml),-1.0357e-06,5.04081e-07,9.97726e-06,1.52494e-05,0.01016
10⁴ (CFU/ml),-1.04292e-06,4.41714e-07,9.56591e-06,1.39303e-05,0.00994
10⁴ (CFU/ml),-1.04786e-06,4.0977e-07,9.21453e-06,1.2734e-05,0.00972
10⁴ (CFU/ml),-1.05699e-06,3.59192e-07,8.86454e-06,1.15878e-05,0.0095
10⁴ (CFU/ml),-1.05699e-06,3.24586e-07,8.52153e-06,1.05671e-05,0.00929
10⁴ (CFU/ml),-1.0703e-06,2.83135e-07,8.205e-06,9.64121e-06,0.00908
10⁴ (CFU/ml),-1.07525e-06,2.29515e-07,7.91497e-06,8.85339e-06,0.00889
10⁴ (CFU/ml),-1.07448e-06,1.78557e-07,7.61797e-06,8.08927e-06,0.00867
10⁴ (CFU/ml),-1.0741e-06,1.45852e-07,7.28471e-06,7.37953e-06,0.00845
10⁴ (CFU/ml),-1.08019e-06,1.0326e-07,6.9389e-06,6.70046e-06,0.00823
10⁴ (CFU/ml),-1.08133e-06,6.67529e-08,6.67536e-06,6.09949e-06,0.00801
10⁴ (CFU/ml),-1.08247e-06,3.59499e-08,6.45504e-06,5.57798e-06,0.00779
10⁴ (CFU/ml),-1.08551e-06,3.24555e-09,6.23892e-06,5.14294e-06,0.00758
10⁴ (CFU/ml),-1.10187e-06,-4.69523e-08,5.93635e-06,4.69395e-06,0.00737
10⁴ (CFU/ml),-1.12316e-06,-8.65019e-08,5.64771e-06,4.26588e-06,0.00715
10⁴ (CFU/ml),-1.1262e-06,-1.21488e-07,5.3758e-06,3.84338e-06,0.00694
10⁴ (CFU/ml),-1.13419e-06,-1.55333e-07,5.12202e-06,3.44319e-06,0.00672
10⁴ (CFU/ml),-1.13001e-06,-1.9032e-07,4.88637e-06,3.10435e-06,0.00651
10⁴ (CFU/ml),-1.1494e-06,-2.20743e-07,4.65072e-06,2.73484e-06,0.00629
10⁴ (CFU/ml),-1.16271e-06,-2.7094e-07,4.482e-06,2.43366e-06,0.00606
10⁴ (CFU/ml),-1.16765e-06,-3.05166e-07,4.2575e-06,2.08506e-06,0.00583
10⁴ (CFU/ml),-1.16956e-06,-3.43195e-07,4.03301e-06,1.80618e-06,0.0056
10⁴ (CFU/ml),-1.19123e-06,-3.85787e-07,3.85732e-06,1.49524e-06,0.00538
10⁴ (CFU/ml),-1.21329e-06,-4.20013e-07,3.67744e-06,1.23309e-06,0.00515
10⁴ (CFU/ml),-1.21823e-06,-4.54238e-07,3.48502e-06,9.29116e-07,0.00493
10⁴ (CFU/ml),-1.20644e-06,-4.86563e-07,3.22706e-06,6.80916e-07,0.00471
10⁴ (CFU/ml),-1.21785e-06,-5.34479e-07,3.03603e-06,4.27139e-07,0.00449
10⁴ (CFU/ml),-1.22014e-06,-5.69465e-07,2.82826e-06,2.47264e-07,0.00427
10⁴ (CFU/ml),-1.24447e-06,-6.01789e-07,2.63305e-06,3.3923e-08,0.00405
10⁴ (CFU/ml),-1.2555e-06,-6.4248e-07,2.40994e-06,-1.36192e-07,0.00385
10⁴ (CFU/ml),-1.25132e-06,-6.72142e-07,2.31095e-06,-3.7742e-07,0.00364
10⁴ (CFU/ml),-1.26653e-06,-7.10551e-07,2.14641e-06,-5.71239e-07,0.00347
10⁴ (CFU/ml),-1.2981e-06,-7.59988e-07,1.98885e-06,-7.91552e-07,0.00351
10⁴ (CFU/ml),-1.29543e-06,-8.06763e-07,1.703e-06,-9.6306e-07,0.00347
10⁴ (CFU/ml),-1.3e-06,-8.57722e-07,1.53288e-06,-1.17222e-06,0.00337
10⁴ (CFU/ml),-1.30608e-06,-8.91947e-07,1.36555e-06,-1.39254e-06,0.00306
10⁴ (CFU/ml),-1.31673e-06,-9.27314e-07,1.26098e-06,-1.58637e-06,0.00283
10⁴ (CFU/ml),-1.32206e-06,-9.55455e-07,1.09505e-06,-1.79833e-06,0.00263
10⁴ (CFU/ml),-1.32548e-06,-9.98808e-07,9.2075e-07,-2.03261e-06,0.00245
10⁴ (CFU/ml),-1.32738e-06,-1.03075e-06,7.25537e-07,-2.30314e-06,0.00227
10⁴ (CFU/ml),-1.32053e-06,-1.06916e-06,5.63789e-07,-2.57227e-06,0.0021
10⁴ (CFU/ml),-1.33156e-06,-1.11289e-06,3.74151e-07,-2.85535e-06,0.00193
10⁴ (CFU/ml),-1.33765e-06,-1.13951e-06,2.66783e-07,-3.10914e-06,0.00176
10⁴ (CFU/ml),-1.33841e-06,-1.17298e-06,1.25951e-07,-3.36154e-06,0.0016
10⁴ (CFU/ml),-1.33803e-06,-1.18401e-06,1.30069e-08,-3.60976e-06,0.00144
10⁴ (CFU/ml),-1.3308e-06,-1.20987e-06,-2.10095e-07,-3.8789e-06,0.00129
10⁴ (CFU/ml),-1.32244e-06,-1.24866e-06,-3.63477e-07,-4.13548e-06,0.00115
10⁴ (CFU/ml),-1.32358e-06,-1.28327e-06,-5.00126e-07,-4.48131e-06,0.00101
10⁴ (CFU/ml),-1.33537e-06,-1.32852e-06,-6.22831e-07,-4.84109e-06,0.000872712
10⁴ (CFU/ml),-1.34031e-06,-1.35248e-06,-7.55297e-07,-5.37657e-06,0.000749701
10⁴ (CFU/ml),-1.35438e-06,-1.38253e-06,-9.19835e-07,-5.94691e-06,0.000639438
10⁴ (CFU/ml),-1.36693e-06,-1.41295e-06,-1.06206e-06,-6.64694e-06,0.000543173
10⁴ (CFU/ml),-1.36465e-06,-1.43539e-06,-1.23078e-06,-7.37207e-06,0.000466983
10⁴ (CFU/ml),-1.36427e-06,-1.46505e-06,-1.39393e-06,-8.28825e-06,0.000404408
10⁴ (CFU/ml),-1.35819e-06,-1.49586e-06,-1.54314e-06,-9.55583e-06,0.000353287
10⁴ (CFU/ml),-1.36921e-06,-1.53731e-06,-1.6798e-06,-1.12585e-05,0.000306609
10⁴ (CFU/ml),-1.381e-06,-1.56545e-06,-1.89455e-06,-1.34381e-05,0.000264563
10⁴ (CFU/ml),-1.39051e-06,-1.59398e-06,-2.05213e-06,-1.59913e-05,0.000224342
10⁴ (CFU/ml),-1.39964e-06,-1.62592e-06,-2.25712e-06,-1.88054e-05,0.000186275
10⁴ (CFU/ml),-1.40002e-06,-1.65749e-06,-2.31568e-06,-2.16962e-05,0.000151573
10⁴ (CFU/ml),-1.40648e-06,-1.69286e-06,-2.44537e-06,-2.4605e-05,0.000120019
10⁴ (CFU/ml),-1.39964e-06,-1.72861e-06,-2.57645e-06,-2.74065e-05,8.97682e-05
10⁴ (CFU/ml),-1.40534e-06,-1.7712e-06,-2.78005e-06,-3.00658e-05,6.65865e-05
10⁴ (CFU/ml),-1.41865e-06,-1.81076e-06,-2.92926e-06,-3.24016e-05,4.56066e-05
10⁴ (CFU/ml),-1.42778e-06,-1.86438e-06,-3.12866e-06,-3.45198e-05,2.21682e-05
10⁴ (CFU/ml),-1.42208e-06,-1.88264e-06,-3.31552e-06,-3.62322e-05,-1.49392e-05
10⁴ (CFU/ml),-1.41751e-06,-1.92523e-06,-3.52749e-06,-3.76867e-05,-5.89219e-05
10⁴ (CFU/ml),-1.42398e-06,-1.95147e-06,-3.66972e-06,-3.87088e-05,-0.000111993
10⁴ (CFU/ml),-1.43463e-06,-1.97391e-06,-3.81615e-06,-3.93294e-05,-0.000176944
10⁴ (CFU/ml),-1.44832e-06,-1.99901e-06,-3.97512e-06,-3.95706e-05,-0.000268436
10⁴ (CFU/ml),-1.45326e-06,-2.0127e-06,-4.12432e-06,-3.95149e-05,-0.000371934
10⁴ (CFU/ml),-1.4544e-06,-2.03286e-06,-4.29305e-06,-3.92638e-05,-0.000462692
10⁴ (CFU/ml),-1.45973e-06,-2.06252e-06,-4.4841e-06,-3.87911e-05,-0.000534112
10⁴ (CFU/ml),-1.47304e-06,-2.07203e-06,-4.7114e-06,-3.82277e-05,-0.000595492
10⁴ (CFU/ml),-1.4795e-06,-2.1017e-06,-4.91639e-06,-3.76588e-05,-0.000645456
10⁴ (CFU/ml),-1.48863e-06,-2.11615e-06,-5.15624e-06,-3.71372e-05,-0.000613586
10⁴ (CFU/ml),-1.50955e-06,-2.1538e-06,-5.32497e-06,-3.65404e-05,-0.00052303
10⁴ (CFU/ml),-1.52324e-06,-2.16255e-06,-5.56621e-06,-3.60063e-05,-0.000414626
10⁴ (CFU/ml),-1.52134e-06,-2.19487e-06,-5.75586e-06,-3.55029e-05,-0.000366021
10⁴ (CFU/ml),-1.5278e-06,-2.24355e-06,-6.04452e-06,-3.51696e-05,-0.000363495
10⁴ (CFU/ml),-1.5221e-06,-2.27055e-06,-6.27322e-06,-3.49939e-05,-0.000393099
10⁴ (CFU/ml),-1.52895e-06,-2.32228e-06,-6.57861e-06,-3.5012e-05,-0.000451338
10⁴ (CFU/ml),-1.53845e-06,-2.35689e-06,-6.89516e-06,-3.52226e-05,-0.000533064
10⁴ (CFU/ml),-1.55823e-06,-2.40328e-06,-7.28422e-06,-3.55503e-05,-0.000635198
10⁴ (CFU/ml),-1.56241e-06,-2.43713e-06,-7.67188e-06,-3.60189e-05,-0.000752377
10⁴ (CFU/ml),-1.57344e-06,-2.46033e-06,-8.02469e-06,-3.66004e-05,-0.000878789
10⁴ (CFU/ml),-1.57801e-06,-2.49988e-06,-8.40398e-06,-3.73562e-05,-0.00101
10⁴ (CFU/ml),-1.57763e-06,-2.53487e-06,-8.77213e-06,-3.81873e-05,-0.00114
10⁴ (CFU/ml),-1.59322e-06,-2.58051e-06,-9.19465e-06,-3.91257e-05,-0.00127
10⁴ (CFU/ml),-1.60158e-06,-2.62158e-06,-9.57534e-06,-4.00475e-05,-0.0014
10⁴ (CFU/ml),-1.59968e-06,-2.63375e-06,-9.96998e-06,-4.10222e-05,-0.00152
10⁴ (CFU/ml),-1.61908e-06,-2.67787e-06,-1.04064e-05,-4.20249e-05,-0.00164
10⁴ (CFU/ml),-1.61642e-06,-2.69536e-06,-1.07885e-05,-4.30693e-05,-0.00176
10⁴ (CFU/ml),-1.62022e-06,-2.73492e-06,-1.11344e-05,-4.41417e-05,-0.00187
10⁴ (CFU/ml),-1.62364e-06,-2.74975e-06,-1.14063e-05,-4.52015e-05,-0.00199
10⁴ (CFU/ml),-1.63619e-06,-2.78322e-06,-1.1727e-05,-4.62766e-05,-0.00211
10⁴ (CFU/ml),-1.64228e-06,-2.81478e-06,-1.20561e-05,-4.73992e-05,-0.00223
10⁴ (CFU/ml),-1.6476e-06,-2.82961e-06,-1.23741e-05,-4.85497e-05,-0.00235
10⁴ (CFU/ml),-1.65103e-06,-2.84483e-06,-1.26767e-05,-4.9721e-05,-0.00247
10⁴ (CFU/ml),-1.63695e-06,-2.87943e-06,-1.29765e-05,-5.08561e-05,-0.0026
10⁴ (CFU/ml),-1.64342e-06,-2.89997e-06,-1.33349e-05,-5.2033e-05,-0.00272
10⁴ (CFU/ml),-1.64988e-06,-2.93952e-06,-1.36444e-05,-5.32365e-05,-0.00285
10⁴ (CFU/ml),-1.64304e-06,-2.96082e-06,-1.39512e-05,-5.44874e-05,-0.00296
10⁴ (CFU/ml),-1.63886e-06,-2.99467e-06,-1.42078e-05,-5.57048e-05,-0.00308
10⁴ (CFU/ml),-1.63962e-06,-3.01521e-06,-1.45885e-05,-5.69291e-05,-0.00318
10⁴ (CFU/ml),-1.63125e-06,-3.04449e-06,-1.4912e-05,-5.82273e-05,-0.00328
10⁴ (CFU/ml),-1.62631e-06,-3.08214e-06,-1.52439e-05,-5.95409e-05,-0.00337
10⁴ (CFU/ml),-1.60729e-06,-3.1042e-06,-1.55451e-05,-6.08991e-05,-0.00344
10⁴ (CFU/ml),-1.60767e-06,-3.14223e-06,-1.58951e-05,-6.22058e-05,-0.00348
10⁴ (CFU/ml),-1.61756e-06,-3.18368e-06,-1.62661e-05,-6.36072e-05,-0.0035
10⁴ (CFU/ml),-1.63505e-06,-3.20612e-06,-1.65938e-05,-6.50087e-05,-0.00349
10⁴ (CFU/ml),-1.63657e-06,-3.23883e-06,-1.68754e-05,-6.64394e-05,-0.00345
10⁴ (CFU/ml),-1.65141e-06,-3.27039e-06,-1.71515e-05,-6.78325e-05,-0.00339
10⁴ (CFU/ml),-1.66129e-06,-3.29854e-06,-1.74416e-05,-6.93943e-05,-0.00333
10⁴ (CFU/ml),-1.67384e-06,-3.3244e-06,-1.77805e-05,-7.11527e-05,-0.00327
10⁴ (CFU/ml),-1.68069e-06,-3.36357e-06,-1.81193e-05,-7.31524e-05,-0.00323
10⁴ (CFU/ml),-1.68982e-06,-3.40008e-06,-1.84428e-05,-7.54129e-05,-0.0032
10⁴ (CFU/ml),-1.68335e-06,-3.42556e-06,-1.87831e-05,-7.80163e-05,-0.00318
10⁴ (CFU/ml),-1.70655e-06,-3.47348e-06,-1.9101e-05,-8.12808e-05,-0.00317
10⁴ (CFU/ml),-1.71682e-06,-3.50847e-06,-1.93729e-05,-8.51937e-05,-0.00317
10⁴ (CFU/ml),-1.721e-06,-3.53167e-06,-1.96351e-05,-8.94803e-05,-0.00319
10⁴ (CFU/ml),-1.72823e-06,-3.56552e-06,-1.98805e-05,-9.26458e-05,-0.00323
10⁴ (CFU/ml),-1.73127e-06,-3.59784e-06,-2.01803e-05,-9.3753e-05,-0.00329
10⁴ (CFU/ml),-1.73241e-06,-3.62865e-06,-2.04439e-05,-9.36247e-05,-0.00336
10⁴ (CFU/ml),-1.73888e-06,-3.66174e-06,-2.0674e-05,-9.35578e-05,-0.00344
